hcpcs_code,claim_month,total_paid,total_claims,total_beneficiaries
S5125,2020-06,239564799.87999997,2641281,142292
99284,2021-06,239110605.05000013,2006551,1844303
99214,2019-06,238411373.48000014,4550451,3936651
H2015,2022-04,238407582.91000003,1464624,288462
90837,2023-09,238044184.5799999,2003217,898130
99283,2023-02,237728974.2899999,1752091,1584064
99284,2020-01,237434508.23999992,2171495,1970524
99283,2024-05,236217500.21999985,1623382,1491274
H2015,2020-10,235271633.98000005,1590093,295259
S5125,2020-03,235096057.11000004,2719784,156896
99285,2023-08,234878946.50999993,1533793,1377615
99283,2023-06,234828876.30999961,1793343,1629505
99285,2023-05,234744043.28999996,1543104,1377281
S5125,2019-12,234259260.0,2591843,153307
S5125,2020-01,234084121.04999995,2822205,156529
99214,2018-08,232382008.82,4765999,4085386
S5125,2020-04,231576927.72000003,2568386,136387
H2016,2022-03,231461285.65,706685,44860
99285,2024-03,231282699.92000008,1462799,1322556
99285,2024-01,231104941.69000003,1472782,1317151
99283,2021-10,230765662.3399998,2190305,2022913
H2015,2021-10,230735676.38,1504432,280682
99283,2024-04,230711685.48999983,1588451,1452647
S5125,2019-11,229643722.97999993,2481524,152489
99283,2023-07,229474174.77999985,1736876,1573980
99283,2022-03,229231997.19999993,2134623,1942841
99285,2023-10,228767273.70999992,1474272,1328974
99283,2020-01,228080759.73000005,2418803,2218714
99283,2021-11,227054501.29999986,2153927,1984256
H2015,2021-06,226724010.57000005,1509982,290497
99214,2018-12,226600463.80000013,4279278,3708580
99285,2023-03,226526559.32000005,1469187,1310147
H2015,2021-05,226213619.36999992,1503699,294919
99285,2023-07,226165727.76,1507156,1352441
90837,2024-06,225843154.8799999,1799722,838371
99285,2023-09,225770174.60999987,1454165,1307656
99213,2020-04,225738279.0399998,5711058,4511460
99284,2021-04,225159867.24999982,1875429,1712825
99285,2023-12,224934039.49000007,1438917,1304544
99285,2024-05,224711629.9299999,1427459,1305166
99285,2022-10,224550918.6,1549673,1387357
H2016,2022-01,224065741.29,668525,43229
99285,2022-05,224046230.59000006,1635101,1448162
H2015,2022-02,223995834.99999997,1398708,280482
H2015,2021-09,223919576.91999996,1448079,279775
H2016,2022-04,223857055.24999994,667724,45346
H2015,2021-08,223576394.9100001,1466709,283077
H2015,2021-11,223135224.30999994,1431835,277137
99285,2022-11,223036233.20000017,1530927,1371342
S5125,2019-08,222978090.31000003,1916726,138644
99285,2024-04,222821778.94000006,1421970,1285597
90837,2023-07,222312907.13000003,1911793,870749
H2015,2021-07,221640429.48,1454335,280082
S5125,2019-07,221373889.63,1846835,133886
99285,2022-08,220827724.75999984,1586767,1411865
S5125,2019-05,219935142.07999998,1994996,142758
99285,2024-02,219724499.78000003,1403775,1251463
H2015,2018-01,219322057.15999997,1396507,299125
S5125,2020-02,219203966.62000003,2651787,157102
H2015,2022-01,219141502.06,1442621,275884
S5125,2019-09,219061304.39999998,2209662,151902
99285,2023-06,219058652.49000016,1450212,1304421
90837,2024-07,219045062.08,1834198,802525
H2015,2021-02,218796062.75000003,1498708,293837
99285,2022-09,218397350.71999997,1545345,1374479
99285,2023-11,217999427.64000005,1391956,1262021
H2016,2021-10,217963038.99999994,664529,42081
H2016,2021-12,217760149.07000002,662984,42684
H2015,2021-12,217517297.14999995,1400724,273796
99284,2022-02,217442114.1399998,1657298,1509430
99285,2023-04,217101500.16000006,1431982,1271744
S5125,2018-05,217011919.07000002,1790922,140081
H2015,2020-12,216579517.84999996,1520973,289858
S5125,2018-08,216358214.49999997,1750056,133601
H2015,2021-01,216302315.46999997,1524116,289103
H2016,2021-07,215797955.69999996,662969,41380
99283,2021-07,215459221.35999987,2208369,2027171
99285,2022-03,215377699.58999997,1568409,1396653
99284,2019-12,214938905.84999996,2037958,1866943
S5125,2018-10,214917085.96,1959147,145645
90837,2024-08,214869666.70000008,1805609,816563
H2016,2021-08,214461105.7300001,661401,41611
S5125,2019-03,213694932.30000004,1933602,145098
90837,2023-12,213339136.6899998,1785167,849265
99285,2023-01,212703910.64999992,1370723,1207665
99283,2024-09,212703584.42999983,1405517,1310839
99285,2022-12,212384800.61999997,1484169,1325051
90837,2024-10,212375984.50999996,1916458,817657
99283,2019-12,212040372.51000002,2361989,2181978
U0003,2021-09,212009405.45000002,3574319,2838332
S5125,2024-12,211981396.58999997,2680560,193167
99283,2024-10,211961272.0299997,1374904,1279207
U0003,2020-12,211741961.4699999,3167645,2371066
S5125,2018-11,211442064.36999997,1911444,145139
H2015,2018-03,211408144.61,1377208,308492
H2016,2021-11,211196151.99,643248,42527
90837,2023-05,211158385.23999992,2223086,925874
S5125,2018-07,210820955.85000002,1652405,132287
S5125,2019-04,210803133.64000008,1944471,143489
99214,2018-09,210684267.44000003,4247649,3694293
90837,2023-03,210639989.1299999,2205627,929943
99284,2020-02,210618456.9999999,1945875,1774265
99285,2022-07,210054204.02,1523010,1353353
99285,2022-04,209993979.5000001,1541812,1360253
H2015,2020-11,209680605.17,1459121,286099
U0003,2021-12,209099237.67000008,3481225,2752906
S5125,2018-12,208941706.34,1841601,144030
99285,2022-06,208427731.07000017,1529687,1359710
S5125,2019-06,208194173.98000002,1748943,138915
99285,2021-08,208177107.32000002,1532622,1394943
S5125,2018-04,207902229.91,1764780,142770
S5125,2019-01,207846559.76,1958734,146201
99284,2021-03,207588283.53000003,1740282,1580785
H2016,2021-05,207293560.73000014,634430,39938
H2016,2021-03,207273201.88000008,655619,40048
S5125,2018-06,207028688.68999994,1649075,136928
H2016,2021-09,206961427.88000003,634974,41777
H2016,2021-01,205716094.13,598027,37859
H2016,2022-02,205638256.41,628463,43753
99283,2020-02,205392283.60999995,2189261,2020412
S5125,2018-09,205140236.07000002,1801607,142207
H2015,2020-09,204451357.73,1322883,286659
99214,2018-07,204216019.15000004,4204372,3619850
99214,2018-06,203938208.0400001,4201072,3651445
99285,2021-07,203914168.34999996,1557796,1411220
H2016,2021-06,203612291.95000005,633746,40683
99285,2021-05,203480388.61999977,1534735,1396181
99285,2024-08,203129533.03000012,1292946,1199524
S5125,2018-03,201864297.93999997,1723047,138921
99283,2024-08,201830942.71999985,1362757,1256150
99285,2024-07,201745263.25000018,1314272,1208410
H2016,2020-10,201726996.99000004,639306,38839
H2016,2020-08,201403145.7500001,634059,39575
H2015,2020-07,201322225.97,1358353,278917
90837,2024-09,201301057.29000002,1733082,796575
H2016,2020-12,201181561.41999996,630908,38500
99283,2024-06,200687568.6,1369675,1254276
H2016,2020-07,200445528.04000002,645881,39986
99285,2024-06,199711740.9400001,1298234,1191570
99285,2024-09,199299210.17000014,1237631,1157969
H2016,2021-04,199040931.61,629811,39596
S5125,2018-01,198539538.73999998,1740838,140742
H2015,2019-05,198513230.20000002,1356717,288617
99284,2019-03,198193946.68999973,1993464,1816095
H2015,2020-01,198004952.22999996,1330934,288732
H2016,2020-05,197764564.16999996,604028,39311
99285,2023-02,197714209.00000003,1276217,1132006
H2015,2018-02,197259562.87,1276158,295103
99285,2021-10,196946129.36999992,1453748,1318411
99285,2021-09,196643536.23999992,1436059,1309351
99285,2021-06,196610346.2900001,1504482,1372066
99283,2021-05,196579707.0399999,2010445,1859163
H2015,2018-05,196577508.52999997,1395200,306332
H2015,2019-10,196420857.92000005,1439855,291193
99285,2021-12,195603724.59000003,1449518,1317068
99285,2021-04,195296355.33000007,1473840,1340705
99283,2021-06,195027321.96999982,1998717,1854247
H2016,2020-11,193633953.34,600464,38421
99285,2024-10,193490525.25,1178926,1105690
99284,2019-10,193419409.59000003,1866485,1698358
H2015,2019-04,193356753.31000003,1310934,287854
99283,2018-01,193270021.20999998,2393771,2154611
H2016,2020-09,193184356.99000007,606932,39530
H2016,2020-06,193007107.61000004,606889,39688
H2015,2020-08,192639233.56,1285950,278043
90837,2023-01,192441685.57999992,2024977,860234
99283,2024-07,192318511.05999985,1316871,1202695
99284,2019-01,192110039.71999997,1901216,1723522
99284,2018-01,191953957.50999996,1993184,1765246
99214,2020-05,191223778.72000012,3291203,2760857
H2015,2018-10,190934618.14,1314789,277499
99283,2024-11,190546984.40999988,1176533,1106644
S5125,2019-02,190155661.62,1796334,143271
H2016,2020-04,190067801.3,600218,39410
99284,2019-11,189791454.73,1821342,1660438
99283,2019-03,189569090.02999994,2311581,2122829
99285,2021-03,188975242.72000012,1430635,1297366
99285,2022-01,188958349.42000005,1372656,1243626
H2015,2019-03,188760947.32000002,1268219,280520
99285,2021-11,188662394.33,1396259,1265303
H2015,2018-04,188299450.78000003,1344698,305290
H2015,2020-02,187834094.68999994,1243231,286406
90837,2023-06,187780749.20999995,1980309,863863
90837,2023-04,186983891.75,1957401,884554
H2016,2020-03,186086540.52999997,595907,40980
H2016,2021-02,185935518.36,576349,39310
H2015,2019-08,185687139.96000007,1299424,272676
H2015,2019-07,185648677.74999997,1294103,267206
99284,2019-05,185472383.95,1845246,1684071
99284,2019-09,185020774.05999985,1828878,1668705
H2015,2019-01,184638853.55,1251254,274358
99284,2021-01,184562516.26000002,1560465,1396330
99284,2019-04,184484609.98999995,1823248,1662048
U0003,2021-01,183504786.82000002,3130371,2317801
99283,2019-11,182862000.62999988,2074341,1914247
99285,2020-01,182777562.43000016,1441075,1293356
H2015,2020-04,182376798.95000005,1382299,284118
H2015,2020-03,182372483.61999997,1356285,303146
H2015,2020-06,182214276.46,1266050,278791
99283,2019-10,181842560.14999998,2088128,1921673
S5125,2018-02,181238647.88000005,1564874,138677
H2015,2019-09,181017354.18,1263764,271579
99284,2020-11,180493735.22000015,1547005,1391264
90837,2023-02,179638921.44,1898402,856381
90837,2022-03,179372928.84999982,1951336,824691
U0003,2020-11,179348702.45999998,2621378,2025274
99284,2019-02,178810779.60999995,1792723,1636149
H2015,2018-08,178001085.48999998,1253625,268987
99284,2019-08,177805253.8799999,1762798,1595991
99283,2019-01,177430097.73999983,2120375,1936122
99283,2022-02,176865644.85000002,1601328,1474576
99284,2018-12,176603272.23999998,1748009,1592395
U0003,2021-08,176405281.76000005,3065908,2463231
99284,2018-05,176169869.31000006,1721986,1565525
99283,2021-04,176040003.18999994,1793605,1654455
99284,2019-07,175884597.29999998,1732916,1563374
99283,2019-09,175360505.28999996,2097864,1934075
99283,2018-02,175202288.75999993,2135032,1949563
H2015,2020-05,174571863.55,1266148,275750
99285,2022-02,173868203.22999987,1233921,1121274
99283,2019-05,173663703.9999999,2100791,1931278
99284,2020-10,173520309.93000007,1534236,1374253
H2016,2019-10,173213949.31999996,573674,37762
99284,2020-12,173102473.52999994,1475411,1329302
99284,2018-03,172538219.71,1746737,1578047
H2016,2020-01,172355156.62,569464,37465
H2016,2019-08,171958803.4699999,565244,36335
99283,2019-02,171793584.01999992,2091533,1923973
H2015,2019-02,171240201.25,1150208,267740
90837,2022-08,170685192.97999984,1831693,789019
90837,2022-10,170621633.41999984,1827672,795250
99283,2019-04,170461760.31999993,2059362,1892209
99284,2018-02,170286032.87999997,1726594,1558838
H2015,2019-12,169579191.31999996,1182831,273189
99285,2021-01,169417790.88,1300475,1164921
H2016,2019-07,169338466.45000002,563215,36964
99284,2019-06,169219516.01999992,1687818,1541781
T1017,2024-04,169218108.79999998,1237088,488812
H2015,2018-06,169081317.95000002,1217299,282333
90837,2022-11,168941184.5699998,1808026,794915
H2015,2019-06,168487435.01,1175480,268006
H2016,2019-12,168232207.97,548401,36842
H2016,2019-03,167908003.0,561775,37123
99283,2018-12,167861047.60999987,2017855,1848910
99284,2018-04,167437827.0299999,1665611,1507476
99284,2020-03,167195917.95999998,1535249,1387694
H2016,2019-11,166990852.04999998,546321,37289
T1017,2024-05,166905868.20000002,1211239,478622
99214,2020-04,166483579.21999997,2854030,2345562
H2015,2018-07,166348966.91999996,1182842,260846
H2016,2019-09,166154680.54000002,549592,36574
H2015,2018-11,166042367.63000003,1165717,267481
99283,2018-05,165941203.7700001,2018542,1851012
99284,2018-10,165749459.40999994,1645592,1499395
99284,2018-08,165522252.44999996,1645165,1491524
99284,2018-07,165372773.8599999,1630581,1473787
U0003,2021-10,165305415.68999994,2796197,2162384
99284,2021-02,164636051.68,1389097,1253834
H2016,2020-02,164542269.68999997,536948,38045
99284,2018-09,164507800.7899999,1641205,1490267
T1017,2024-03,164360197.16000003,1268808,477364
99284,2020-08,164115078.88,1483061,1309889
H2016,2019-05,163993859.51000002,548376,36840
99284,2020-07,163983224.1600002,1463995,1287545
99285,2020-10,163863934.12000006,1273279,1143137
T2021,2024-08,163730694.84000003,862442,86390
99285,2020-07,163400353.26,1257537,1101255
99285,2020-02,163386143.68,1291174,1163347
90837,2022-09,163138842.6699998,1747128,767227
99283,2018-03,162452144.29,2016036,1836176
99285,2019-12,162294279.44999984,1313152,1183136
90837,2022-05,162071519.4299999,1750677,780590
99283,2020-03,161982895.6199999,1732373,1587471
H2015,2018-09,161761449.61999997,1139859,259601
90837,2022-06,161657311.85999984,1741967,766138
H2016,2019-06,161652753.72000006,531902,36655
99285,2019-10,161594462.17,1333565,1197520
T2021,2024-10,161519113.57999995,870207,74707
99285,2020-08,161419701.3300001,1259123,1109986
99285,2020-11,161179554.55,1238596,1116933
99284,2020-09,161166639.07000005,1461658,1297806
T2021,2024-07,161143666.69,844623,86905
H2015,2019-11,160292942.36,1230312,274909
99283,2019-08,160098145.89999986,1931303,1767606
99285,2019-03,159649057.8,1355538,1214307
T1017,2024-01,159527304.96,1282643,471576
H2016,2019-04,159381291.58000004,535991,37250
99284,2018-11,158879940.27999988,1579888,1428216
99284,2018-06,158161729.25,1559671,1420140
99285,2020-12,158103257.7200001,1217882,1099445
90837,2022-04,158024448.30999985,1705698,780771
99285,2019-05,157383249.31999996,1338978,1202594
99285,2020-09,157238914.39000008,1229184,1091424
S5102,2024-05,157133836.26000002,1638834,106143
99283,2021-03,157031731.99999994,1595910,1461492
99285,2019-09,156957788.79000008,1319214,1188314
T1017,2024-02,156672671.73000002,1175123,462189
T2021,2024-05,156432262.64000005,867751,72811
99283,2019-07,156046897.38,1880250,1709466
99285,2019-08,155849847.42000002,1322319,1184172
99285,2019-07,155092604.76999998,1320301,1178620
99283,2019-06,154680755.88000003,1878267,1728959
99283,2018-04,154626980.0899999,1894102,1728644
99285,2024-11,154619222.30999997,872899,827799
99283,2018-10,154556813.07999986,1867735,1711590
99283,2018-09,154408783.81,1897941,1731651
T2021,2023-08,154093468.17,928575,68592
99285,2019-04,154012990.67000008,1306934,1170570
U0003,2021-11,154007637.09,2547039,1950383
99285,2021-02,153895195.95000008,1171560,1060786
99285,2019-01,153796923.83999994,1299924,1160128
H2015,2018-12,152792854.91,1091755,259883
90837,2022-12,152607455.19999987,1636612,753999
99285,2019-11,152289761.22999993,1244754,1119286
T1017,2023-10,152173226.32999998,1140959,452265
T2021,2024-04,152055675.72000003,859025,72478
S5102,2024-10,152030486.35999995,1472319,96276
T2021,2023-10,151920973.25,905313,69623
90837,2024-11,151650408.66,1390430,669452
90834,2023-03,151544449.58999994,1754350,829186
S5102,2024-08,151452214.31000003,1465324,98988
S5102,2024-04,150761369.72,1569758,105494
T2021,2024-09,150559806.08000004,797797,81681
H2016,2019-01,150325102.23000002,506800,34487
90834,2022-03,150176220.94,1781505,830326
T1017,2023-08,149563411.26999998,1155273,449346
H2015,2024-01,149337864.11,1121212,126413
99283,2018-07,149078417.15999994,1845210,1676584
99283,2018-11,148583587.34999985,1795246,1635941
H2015,2024-03,148260864.48,1122613,128482
99283,2018-08,148218608.89,1842631,1679147
90837,2022-02,147555560.21999985,1613357,739651
T2021,2024-03,147539650.26999998,837791,70180
99283,2020-11,147383311.24999997,1482054,1344295
90834,2023-08,147220222.11,1556007,749912
99285,2019-06,146756859.3599999,1261930,1137167
99283,2018-06,146610373.25999993,1786795,1637735
S5102,2024-07,146124161.79,1501964,105137
90834,2024-01,146059870.59000003,1486963,713143
T2021,2023-05,145984550.25,847622,68757
99285,2020-06,145891532.93,1134118,1018124
S5102,2024-03,145538767.24999997,1506861,104846
90834,2023-05,145374014.85999995,1670531,796346
T1017,2024-06,145332982.82,1060911,437310
H2017,2023-10,145326009.90999997,1141316,204460
H2017,2024-03,145314606.61999997,1117624,200292
T2021,2024-02,145307218.38,843303,69810
H2017,2024-04,145173331.02000004,1120028,197741
H2015,2024-02,145005421.10000002,1113711,128462
90837,2022-01,144931094.8599999,1589852,715134
H2017,2023-08,144621807.85,1129523,204117
90837,2021-03,144421162.80999994,1709281,716200
H2016,2018-10,144359871.47000006,459159,33104
T1017,2024-07,144154165.85,1043393,422082
T2021,2023-06,144013174.15999997,834665,69778
H2016,2018-12,143870322.51999998,450943,33958
H2017,2024-01,143857846.89000002,1140165,200574
T2021,2023-03,143766175.29,863223,68451
S5102,2024-09,143678960.19,1389212,99210
99284,2020-06,143102155.3699999,1283263,1158042
T1017,2023-11,143026500.71,1091236,437593
H2015,2024-07,142984774.29999998,1069681,121473
90834,2023-10,142899483.91,1504624,728943
90837,2022-07,142723316.50999993,1527779,705387
S5102,2024-01,142369138.04,1511893,101272
S5102,2023-08,142134774.45,1471186,96965
T1017,2024-08,141977466.71000004,1012661,418464
H2015,2023-10,141805016.52,1131321,126215
90834,2024-02,141455696.47999996,1460677,720347
H2017,2024-02,141308890.31,1119163,198927
99285,2018-05,141089250.57,1201854,1080723
S5102,2023-10,141039817.51999998,1451764,99243
H2015,2024-05,140529525.65,1081502,128233
92507,2023-03,140270653.08,2381844,614442
